,baseline-hyb-R1,baseline-hyb-R2,baseline-hyb-RL,bert-hyb-R1,bert-hyb-R2,bert-hyb-RL,t5-hyb-R1,t5-hyb-R2,t5-hyb-RL,gpt35-hyb-R1,gpt35-hyb-R2,gpt35-hyb-RL,gpt4-hyb-R1,gpt4-hyb-R2,gpt4-hyb-RL
27,0.4225352112676057,0.18957345971563977,0.2347417840375587,0.5499999999999999,0.27118644067796605,0.33333333333333337,0.4615384615384615,0.22471910112359547,0.3296703296703297,0.5688073394495413,0.205607476635514,0.3302752293577982,0.4954128440366973,0.22429906542056074,0.27522935779816515
28,0.1238095238095238,0.057692307692307696,0.1142857142857143,0.2352941176470588,0.07228915662650602,0.16470588235294117,0.2857142857142857,0.19672131147540983,0.2857142857142857,0.2702702702702703,0.16666666666666666,0.2702702702702703,0.22535211267605634,0.1739130434782609,0.22535211267605634
29,0.2884615384615385,0.06796116504854369,0.18269230769230765,0.36507936507936506,0.0967741935483871,0.22222222222222224,0.34,0.0816326530612245,0.22000000000000003,0.4132231404958678,0.1680672268907563,0.31404958677685957,0.3025210084033613,0.10256410256410256,0.25210084033613445
30,0.30864197530864196,0.05,0.12345679012345678,0.3130434782608696,0.05309734513274337,0.1565217391304348,0.32989690721649484,0.042105263157894736,0.16494845360824742,0.3689320388349514,0.07920792079207921,0.17475728155339804,0.39560439560439553,0.11235955056179776,0.17582417582417584
31,0.37931034482758624,0.27906976744186046,0.37931034482758624,0.6590909090909091,0.4418604651162791,0.6590909090909091,0.7419354838709677,0.5666666666666667,0.7096774193548386,0.6,0.38636363636363635,0.5333333333333334,0.5476190476190476,0.3170731707317073,0.42857142857142855
32,0.24793388429752064,0.08333333333333333,0.16528925619834708,0.4210526315789474,0.17857142857142858,0.31578947368421056,0.44036697247706424,0.22429906542056074,0.3486238532110092,0.4684684684684685,0.1651376146788991,0.23423423423423426,0.2608695652173913,0.08888888888888889,0.21739130434782608
33,0.24,0.06504065040650407,0.17600000000000002,0.26373626373626374,0.0898876404494382,0.1978021978021978,0.3870967741935484,0.13333333333333333,0.2580645161290323,0.3768115942028986,0.11940298507462686,0.2028985507246377,0.44067796610169496,0.14035087719298248,0.23728813559322037
34,0.1791044776119403,0.06060606060606061,0.14925373134328357,0.24390243902439024,0.075,0.19512195121951217,0.3214285714285714,0.11111111111111112,0.21428571428571427,0.3214285714285714,0.11111111111111112,0.21428571428571427,0.23076923076923078,0.12,0.1923076923076923
35,0.34579439252336447,0.20754716981132076,0.22429906542056077,0.39560439560439553,0.22471910112359553,0.2417582417582418,0.5360824742268041,0.3578947368421052,0.3092783505154639,0.5473684210526316,0.34408602150537637,0.3789473684210526,0.44897959183673475,0.20833333333333331,0.22448979591836737
36,0.3050847457627119,0.11428571428571428,0.1807909604519774,0.2616822429906542,0.0761904761904762,0.14953271028037382,0.26,0.04081632653061224,0.12000000000000001,0.3076923076923077,0.0784313725490196,0.19230769230769232,0.3495145631067962,0.099009900990099,0.15533980582524273
37,0.2511627906976744,0.10328638497652583,0.12093023255813953,0.3595505617977528,0.13793103448275862,0.2696629213483146,0.35443037974683544,0.15584415584415584,0.30379746835443033,0.5316455696202532,0.3116883116883117,0.30379746835443033,0.4047619047619047,0.21951219512195125,0.21428571428571427
38,0.35897435897435903,0.19480519480519476,0.2948717948717949,0.4597701149425288,0.25882352941176473,0.27586206896551724,0.547945205479452,0.3661971830985915,0.5205479452054794,0.5952380952380953,0.34146341463414637,0.5238095238095238,0.4390243902439025,0.2,0.3902439024390244
39,0.25149700598802394,0.048484848484848485,0.10778443113772454,0.32,0.061224489795918366,0.16,0.2162162162162162,0.027777777777777776,0.16216216216216217,0.26666666666666666,0.06818181818181818,0.15555555555555556,0.27956989247311825,0.06593406593406594,0.12903225806451613
40,0.31627906976744186,0.14084507042253522,0.17674418604651163,0.358974358974359,0.1565217391304348,0.22222222222222224,0.29545454545454547,0.06976744186046512,0.1818181818181818,0.3030303030303031,0.061855670103092786,0.1818181818181818,0.33009708737864074,0.07920792079207921,0.15533980582524273
41,0.3803680981595092,0.12422360248447205,0.2331288343558282,0.4230769230769231,0.1372549019607843,0.2692307692307692,0.36781609195402293,0.14117647058823532,0.22988505747126436,0.42201834862385323,0.1308411214953271,0.2385321100917431,0.3925233644859813,0.11428571428571428,0.20560747663551404
42,0.2151898734177215,0.12820512820512822,0.17721518987341772,0.325,0.1794871794871795,0.3,0.4109589041095891,0.2816901408450704,0.30136986301369856,0.23076923076923075,0.07894736842105263,0.17948717948717952,0.225,0.07692307692307693,0.17500000000000002
43,0.1724137931034483,0.023255813953488372,0.10344827586206896,0.17142857142857143,0.028985507246376812,0.10000000000000002,0.19148936170212766,0.021739130434782608,0.1702127659574468,0.2105263157894737,0.03571428571428571,0.14035087719298245,0.25000000000000006,0.04255319148936171,0.16666666666666666
44,0.2173913043478261,0.022222222222222223,0.13043478260869565,0.26666666666666666,0.0273972602739726,0.10666666666666667,0.29629629629629634,0.0,0.11111111111111112,0.21538461538461537,0.031746031746031744,0.12307692307692307,0.29787234042553196,0.044444444444444446,0.1702127659574468
45,0.2222222222222222,0.02247191011235955,0.13333333333333333,0.30769230769230765,0.03921568627450981,0.15384615384615383,0.2933333333333333,0.0273972602739726,0.16,0.2727272727272727,0.0,0.13636363636363635,0.3218390804597701,0.047058823529411764,0.20689655172413793
46,0.23414634146341465,0.05911330049261084,0.14634146341463414,0.2830188679245283,0.07692307692307691,0.24528301886792453,0.25882352941176473,0.048192771084337345,0.1411764705882353,0.30769230769230765,0.07843137254901959,0.1923076923076923,0.20952380952380953,0.03883495145631068,0.13333333333333333
47,0.33707865168539325,0.11363636363636363,0.23595505617977527,0.4642857142857143,0.16363636363636366,0.2857142857142857,0.3888888888888889,0.14285714285714288,0.3055555555555556,0.38461538461538464,0.11764705882352941,0.30769230769230765,0.3738317757009346,0.11428571428571428,0.2429906542056075
48,0.35555555555555557,0.07174887892376682,0.18666666666666665,0.3165467625899281,0.072992700729927,0.20143884892086333,0.28358208955223885,0.07575757575757576,0.14925373134328357,0.32857142857142857,0.11594202898550723,0.17142857142857143,0.3555555555555556,0.13533834586466165,0.1925925925925926
49,0.2325581395348837,0.047058823529411764,0.1627906976744186,0.32692307692307687,0.0784313725490196,0.23076923076923078,0.24242424242424243,0.0625,0.18181818181818182,0.1818181818181818,0.023255813953488372,0.1818181818181818,0.23255813953488372,0.047619047619047616,0.186046511627907
50,0.1702127659574468,0.11510791366906477,0.1702127659574468,0.3428571428571428,0.2352941176470588,0.3142857142857143,0.11538461538461538,0.0,0.11538461538461538,0.3333333333333333,0.13793103448275862,0.26666666666666666,0.35294117647058826,0.12244897959183673,0.3137254901960784
51,0.32954545454545453,0.18390804597701152,0.1590909090909091,0.6292134831460674,0.39080459770114934,0.3595505617977528,0.6956521739130435,0.4776119402985074,0.463768115942029,0.5168539325842696,0.3218390804597701,0.2921348314606742,0.5365853658536586,0.275,0.31707317073170727
52,0.20304568527918787,0.04102564102564103,0.12182741116751268,0.30303030303030304,0.08247422680412371,0.22222222222222224,0.21176470588235294,0.024096385542168672,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
53,0.2524271844660194,0.16666666666666666,0.1941747572815534,0.3921568627450981,0.3,0.3529411764705882,0.21333333333333332,0.0547945205479452,0.13333333333333333,0.4489795918367347,0.2916666666666667,0.36734693877551017,0.21686746987951805,0.024691358024691357,0.14457831325301204
54,0.2826086956521739,0.07692307692307693,0.18478260869565216,0.18803418803418803,0.01739130434782609,0.11965811965811965,0.25806451612903225,0.06593406593406594,0.15053763440860216,0.22033898305084743,0.05172413793103448,0.1694915254237288,0.2545454545454546,0.018518518518518517,0.16363636363636364
55,0.13223140495867766,0.050420168067226885,0.09917355371900825,0.23684210526315788,0.1081081081081081,0.23684210526315788,0.26229508196721313,0.13559322033898305,0.26229508196721313,0.20000000000000004,0.08823529411764706,0.17142857142857143,0.15151515151515152,0.0625,0.15151515151515152
56,0.19459459459459458,0.08743169398907104,0.10810810810810811,0.22000000000000003,0.10204081632653061,0.19999999999999998,0.2535211267605634,0.11594202898550725,0.16901408450704225,0.27722772277227725,0.06060606060606061,0.1782178217821782,0.3902439024390244,0.17500000000000002,0.24390243902439024
57,0.28888888888888886,0.11235955056179776,0.1888888888888889,0.3555555555555555,0.11363636363636363,0.22222222222222224,0.1846153846153846,0.09523809523809523,0.12307692307692307,0.38636363636363635,0.06976744186046512,0.20454545454545456,0.42696629213483145,0.1379310344827586,0.20224719101123598
58,0.41758241758241754,0.17777777777777776,0.23076923076923078,0.4833333333333333,0.23728813559322037,0.3666666666666667,0.40404040404040403,0.16494845360824742,0.2828282828282829,0.5593220338983051,0.2413793103448276,0.37288135593220334,0.396039603960396,0.12121212121212123,0.21782178217821785
59,0.3409090909090909,0.13793103448275862,0.23863636363636365,0.3695652173913044,0.11111111111111112,0.2826086956521739,0.35555555555555557,0.1590909090909091,0.3111111111111111,0.3673469387755102,0.0625,0.22448979591836735,0.27906976744186046,0.09523809523809523,0.20930232558139536
60,0.2883720930232558,0.14084507042253522,0.17674418604651163,0.33082706766917297,0.15267175572519084,0.24060150375939848,0.31666666666666665,0.15254237288135591,0.23333333333333334,0.2945736434108527,0.11023622047244094,0.21705426356589144,0.3247863247863248,0.08695652173913043,0.22222222222222224
61,0.19318181818181818,0.034482758620689655,0.11363636363636365,0.2823529411764706,0.024096385542168672,0.1411764705882353,0.22784810126582278,0.025974025974025976,0.15189873417721522,0.29545454545454547,0.06976744186046512,0.1818181818181818,0.225,0.05128205128205127,0.2
62,0.3510204081632653,0.15637860082304525,0.22040816326530613,0.24050632911392406,0.08974358974358973,0.16455696202531647,0.217687074829932,0.08275862068965519,0.14965986394557823,0.36363636363636365,0.15789473684210525,0.2077922077922078,0.33121019108280253,0.11612903225806452,0.21656050955414013
63,0.3416666666666667,0.226890756302521,0.26666666666666666,0.467741935483871,0.360655737704918,0.4032258064516129,0.6034482758620688,0.45614035087719296,0.5344827586206897,0.47457627118644063,0.2758620689655172,0.35593220338983045,0.29999999999999993,0.05084745762711865,0.16666666666666666
64,0.19895287958115185,0.05291005291005291,0.1256544502617801,0.18867924528301888,0.05769230769230769,0.11320754716981132,0.21739130434782608,0.1111111111111111,0.1956521739130435,0.25225225225225223,0.07339449541284403,0.14414414414414414,0.24000000000000005,0.1020408163265306,0.19999999999999998
65,0.16774193548387095,0.026143790849673203,0.12903225806451613,0.16666666666666666,0.0,0.11904761904761905,0.2222222222222222,0.05714285714285714,0.16666666666666666,0.21333333333333332,0.05479452054794521,0.16,0.2298850574712644,0.04705882352941177,0.16091954022988506
66,0.24516129032258066,0.07843137254901959,0.16774193548387095,0.3870967741935484,0.15384615384615385,0.2580645161290323,0.3157894736842105,0.10810810810810811,0.23684210526315788,0.4090909090909091,0.186046511627907,0.2727272727272727,0.41025641025641024,0.18421052631578946,0.28205128205128205
67,0.1958041958041958,0.056737588652482275,0.12587412587412586,0.2597402597402597,0.05333333333333333,0.18181818181818182,0.32876712328767127,0.056338028169014086,0.19178082191780824,0.3125,0.03225806451612904,0.21874999999999997,0.30379746835443044,0.05194805194805195,0.20253164556962022
68,0.4943820224719101,0.31818181818181823,0.28089887640449435,0.6355140186915887,0.5333333333333333,0.6168224299065419,0.505263157894737,0.3440860215053763,0.42105263157894735,0.5137614678899082,0.28037383177570097,0.34862385321100914,0.5636363636363636,0.3148148148148148,0.3636363636363636
69,0.3551401869158878,0.09433962264150943,0.18691588785046728,0.34074074074074073,0.03007518796992481,0.1925925925925926,0.3185840707964602,0.036036036036036036,0.17699115044247787,0.42424242424242425,0.07692307692307691,0.22727272727272727,0.41379310344827586,0.12280701754385964,0.25862068965517243
70,0.4342105263157895,0.2533333333333333,0.381578947368421,0.5048543689320388,0.29702970297029707,0.4077669902912621,0.5411764705882354,0.3614457831325301,0.47058823529411764,0.3018867924528302,0.11538461538461538,0.24528301886792453,0.39175257731958757,0.1473684210526316,0.32989690721649484
71,0.3402061855670104,0.26041666666666663,0.21649484536082472,0.5132743362831858,0.3783783783783784,0.3716814159292035,0.4885496183206107,0.3565891472868218,0.32061068702290074,0.24074074074074073,0.09433962264150945,0.1851851851851852,0.21153846153846154,0.0784313725490196,0.17307692307692307
72,0.2666666666666667,0.0898876404494382,0.15555555555555556,0.2156862745098039,0.04,0.13725490196078433,0.41860465116279066,0.16666666666666666,0.18604651162790697,0.3673469387755102,0.14583333333333334,0.20408163265306126,0.23255813953488372,0.0,0.13953488372093023
73,0.3695652173913043,0.1758241758241758,0.22826086956521738,0.5585585585585585,0.3119266055045872,0.41441441441441446,0.5227272727272727,0.20930232558139533,0.4318181818181818,0.5102040816326531,0.22916666666666666,0.32653061224489793,0.40909090909090917,0.16279069767441862,0.2272727272727273
74,0.28571428571428575,0.08433734939759037,0.17857142857142858,0.25,0.05128205128205128,0.17500000000000002,0.3733333333333333,0.0821917808219178,0.21333333333333332,0.3095238095238095,0.14634146341463414,0.2380952380952381,0.325,0.1282051282051282,0.225
75,0.3006535947712418,0.1854304635761589,0.28758169934640526,0.4888888888888889,0.3181818181818182,0.42222222222222217,0.46913580246913583,0.32911392405063294,0.4444444444444444,0.4719101123595506,0.3218390804597701,0.38202247191011235,0.5063291139240507,0.3116883116883117,0.32911392405063294
76,0.3333333333333333,0.09302325581395349,0.1839080459770115,0.3838383838383838,0.16494845360824742,0.2222222222222222,0.3877551020408163,0.16666666666666666,0.24489795918367346,0.38834951456310685,0.13861386138613863,0.19417475728155342,0.2564102564102564,0.13157894736842105,0.17948717948717946
77,0.3157894736842105,0.17751479289940827,0.24561403508771928,0.32592592592592595,0.13533834586466165,0.22222222222222224,0.3619047619047619,0.13592233009708737,0.24761904761904763,0.3119266055045871,0.13084112149532712,0.20183486238532108,0.3888888888888889,0.18867924528301885,0.24074074074074073
78,0.28387096774193543,0.11764705882352941,0.15483870967741936,0.33707865168539325,0.16091954022988508,0.26966292134831465,0.3125,0.12903225806451615,0.21875,0.3902439024390244,0.125,0.2682926829268293,0.35616438356164387,0.14084507042253522,0.273972602739726
79,0.43902439024390244,0.19753086419753085,0.25609756097560976,0.5423728813559322,0.2586206896551724,0.3389830508474576,0.4444444444444445,0.20253164556962022,0.2469135802469136,0.5,0.25581395348837205,0.2727272727272727,0.5555555555555557,0.29545454545454547,0.26666666666666666
80,0.44628099173553715,0.18333333333333335,0.2396694214876033,0.44318181818181823,0.19540229885057472,0.2613636363636364,0.36363636363636365,0.24113475177304966,0.27972027972027974,0.36904761904761896,0.14457831325301204,0.1904761904761905,0.37125748502994005,0.14545454545454545,0.15568862275449102
81,0.18994413407821228,0.03389830508474576,0.0782122905027933,0.25,0.03921568627450981,0.1346153846153846,0.16842105263157894,0.02150537634408602,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
82,0.33540372670807456,0.1509433962264151,0.17391304347826086,0.4583333333333333,0.2127659574468085,0.35416666666666663,0.41975308641975306,0.25316455696202533,0.19753086419753088,0.4,0.1836734693877551,0.28,0.3896103896103896,0.10666666666666666,0.3376623376623376
83,0.22784810126582278,0.05128205128205128,0.16455696202531644,0.24719101123595505,0.06896551724137931,0.17977528089887637,0.25,0.02564102564102564,0.175,0.0,0.0,0.0,0.0,0.0,0.0
84,0.25,0.09473684210526315,0.125,0.4426229508196721,0.16666666666666666,0.26229508196721313,0.4415584415584416,0.21333333333333332,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
85,0.26373626373626374,0.06741573033707866,0.2197802197802198,0.26168224299065423,0.07619047619047621,0.1869158878504673,0.3,0.07692307692307691,0.25,0.3835616438356164,0.1408450704225352,0.27397260273972607,0.2898550724637681,0.029850746268656712,0.2028985507246377
86,0.28108108108108104,0.06557377049180328,0.14054054054054052,0.3090909090909091,0.11111111111111112,0.2545454545454546,0.3653846153846154,0.09803921568627451,0.15384615384615385,0.35294117647058826,0.12,0.19607843137254902,0.38,0.12244897959183673,0.16
87,0.27848101265822783,0.07692307692307693,0.18987341772151897,0.3673469387755102,0.125,0.2857142857142857,0.3561643835616438,0.16901408450704225,0.3287671232876712,0.4,0.15053763440860213,0.1894736842105263,0.3404255319148936,0.10869565217391304,0.1702127659574468
88,0.21739130434782605,0.07692307692307693,0.14130434782608695,0.3063063063063063,0.11009174311926606,0.18018018018018017,0.32,0.1020408163265306,0.2,0.3518518518518519,0.11320754716981132,0.2037037037037037,0.24528301886792453,0.057692307692307696,0.18867924528301885
89,0.2518518518518519,0.07518796992481203,0.2074074074074074,0.33684210526315794,0.10752688172043012,0.2736842105263158,0.3661971830985915,0.11594202898550725,0.22535211267605634,0.35714285714285715,0.0975609756097561,0.19047619047619047,0.3733333333333333,0.19178082191780824,0.23999999999999996
90,0.4782608695652174,0.31868131868131866,0.391304347826087,0.7155963302752294,0.5233644859813084,0.6788990825688073,0.4444444444444445,0.32911392405063294,0.3950617283950617,0.47058823529411764,0.22000000000000003,0.35294117647058826,0.5048543689320388,0.2772277227722772,0.4077669902912622
91,0.24742268041237114,0.09375000000000001,0.1752577319587629,0.36,0.14285714285714288,0.26000000000000006,0.3835616438356164,0.16901408450704225,0.273972602739726,0.43902439024390244,0.2,0.3170731707317074,0.2597402597402597,0.10666666666666667,0.18181818181818182
92,0.10416666666666667,0.0,0.08333333333333334,0.11627906976744186,0.0,0.09302325581395349,0.11940298507462686,0.0,0.08955223880597014,0.16949152542372883,0.0,0.10169491525423728,0.1,0.0,0.1
