,baseline-ext-R1,baseline-ext-R2,baseline-ext-RL,bert-base-ext-zs-R1,bert-base-ext-zs-R2,bert-base-ext-zs-RL,t5-small-ext-zs-R1,t5-small-ext-zs-R2,t5-small-ext-zs-RL,gpt-3.5-ext-zs-R1,gpt-3.5-ext-zs-R2,gpt-3.5-ext-zs-RL,gpt-4-ext-zs-R1,gpt-4-ext-zs-R2,gpt-4-ext-zs-RL,bert-base-ext-ft-R1,bert-base-ext-ft-R2,bert-base-ext-ft-RL,gpt35-ext-ft-R1,gpt35-ext-ft-R2,gpt35-ext-ft-RL,gpt40-ext-ft-R1,gpt40-ext-ft-R2,gpt40-ext-ft-RL
11,0.5729166666666666,0.39999999999999997,0.5104166666666666,0.48132780082987553,0.3096234309623431,0.3402489626556016,0.43333333333333335,0.288135593220339,0.3666666666666667,0.43153526970954353,0.28451882845188287,0.30705394190871366,0.430622009569378,0.2608695652173913,0.33492822966507174,0.4473684210526316,0.21333333333333332,0.2894736842105263,0.6333333333333332,0.4745762711864407,0.55,0.5619834710743802,0.38655462184873945,0.4628099173553719
12,0.46391752577319584,0.1875,0.20618556701030927,0.4111111111111111,0.12359550561797754,0.17777777777777778,0.39705882352941174,0.13432835820895522,0.2058823529411765,0.416243654822335,0.15384615384615385,0.2131979695431472,0.3700440528634361,0.09777777777777777,0.14096916299559473,0.43537414965986393,0.12413793103448276,0.1904761904761905,0.4186046511627907,0.17322834645669294,0.20155038759689925,0.3846153846153846,0.10937499999999999,0.23076923076923078
13,0.22807017543859648,0.0,0.12280701754385964,0.2608695652173913,0.0,0.15217391304347827,0.22535211267605634,0.0,0.11267605633802817,0.35294117647058826,0.11965811965811965,0.2352941176470588,0.3253012048192771,0.0975609756097561,0.16867469879518074,0.2696629213483146,0.06896551724137932,0.2247191011235955,0.5227272727272726,0.3023255813953488,0.40909090909090906,0.27586206896551724,0.0,0.13793103448275862
14,0.2894736842105263,0.06666666666666668,0.1973684210526316,0.25,0.05405405405405405,0.1517857142857143,0.29357798165137616,0.09345794392523366,0.22018348623853212,0.36,0.08108108108108109,0.18666666666666668,0.20657276995305163,0.07582938388625592,0.11267605633802816,0.3333333333333333,0.1,0.17647058823529413,0.34693877551020413,0.10416666666666667,0.20408163265306126,0.3,0.08163265306122448,0.20000000000000004
15,0.17254901960784316,0.07114624505928854,0.13333333333333333,0.14545454545454548,0.07326007326007326,0.1309090909090909,0.205607476635514,0.0,0.13084112149532712,0.2597402597402597,0.10526315789473684,0.20779220779220778,0.19251336898395724,0.09729729729729729,0.1711229946524064,0.3333333333333333,0.14893617021276595,0.2916666666666667,0.4050632911392405,0.15584415584415587,0.3544303797468354,0.15730337078651685,0.0,0.11235955056179775
16,0.4652777777777778,0.20979020979020976,0.25,0.3625377643504532,0.1398176291793313,0.1691842900302115,0.25149700598802394,0.06060606060606061,0.13173652694610777,0.35042735042735046,0.08620689655172413,0.188034188034188,0.3401360544217687,0.10273972602739725,0.1564625850340136,0.3350253807106599,0.10256410256410256,0.19289340101522842,0.3391812865497076,0.11834319526627218,0.14035087719298248,0.2958579881656805,0.04790419161676647,0.14201183431952663
17,0.14525139664804468,0.04519774011299435,0.111731843575419,0.18543046357615892,0.053691275167785234,0.1456953642384106,0.16666666666666669,0.024390243902439025,0.09523809523809525,0.24630541871921183,0.08955223880597016,0.17733990147783252,0.2795698924731183,0.14130434782608697,0.2258064516129032,0.35789473684210527,0.08602150537634408,0.23157894736842102,0.27848101265822783,0.1038961038961039,0.20253164556962025,0.1797752808988764,0.0689655172413793,0.1348314606741573
18,0.375,0.22535211267605632,0.29166666666666663,0.4210526315789474,0.24427480916030536,0.3157894736842105,0.24096385542168675,0.09876543209876544,0.16867469879518074,0.3648648648648648,0.20547945205479454,0.2972972972972973,0.22972972972972971,0.1232876712328767,0.21621621621621617,0.2376237623762376,0.0808080808080808,0.1584158415841584,0.6222222222222223,0.3636363636363636,0.5333333333333333,0.45833333333333337,0.276595744680851,0.37499999999999994
19,0.4748858447488585,0.22119815668202764,0.2648401826484018,0.40109890109890106,0.18232044198895025,0.21428571428571427,0.2406015037593985,0.07633587786259541,0.13533834586466167,0.0,0.0,0.0,0.0,0.0,0.0,0.5235602094240838,0.2645502645502646,0.2617801047120419,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3060109289617486,0.22099447513812157,0.1530054644808743,0.26436781609195403,0.17441860465116277,0.14942528735632182,0.45,0.30769230769230765,0.25,0.42953020134228187,0.31292517006802717,0.30872483221476504,0.2810810810810811,0.18579234972677597,0.15135135135135136,0.35416666666666663,0.19148936170212766,0.2916666666666667,0.5842696629213484,0.39080459770114945,0.449438202247191,0.5227272727272727,0.37209302325581395,0.2727272727272727
21,0.2913907284768211,0.1476510067114094,0.23841059602649003,0.24096385542168672,0.12195121951219512,0.12048192771084336,0.3333333333333333,0.2,0.25,0.34710743801652894,0.1680672268907563,0.1652892561983471,0.19653179190751446,0.058479532163742694,0.09248554913294799,0.41379310344827586,0.23529411764705885,0.2298850574712644,0.5569620253164557,0.2597402597402597,0.25316455696202533,0.3950617283950617,0.25316455696202533,0.24691358024691357
22,0.4943820224719101,0.2159090909090909,0.29213483146067415,0.3474178403755869,0.09478672985781988,0.16901408450704225,0.3728813559322034,0.17241379310344826,0.23728813559322032,0.44311377245508987,0.1696969696969697,0.22754491017964074,0.39252336448598135,0.10377358490566037,0.19626168224299068,0.3703703703703704,0.16541353383458648,0.2222222222222222,0.5225225225225224,0.2201834862385321,0.30630630630630634,0.5309734513274337,0.2342342342342342,0.3008849557522124
23,0.24539877300613497,0.13664596273291924,0.23312883435582823,0.23913043478260868,0.1978021978021978,0.23913043478260868,0.5483870967741936,0.5333333333333333,0.5483870967741936,0.2345679012345679,0.1375,0.22222222222222218,0.2714285714285714,0.15942028985507248,0.2285714285714286,0.5365853658536586,0.37500000000000006,0.41463414634146345,0.29729729729729726,0.16666666666666666,0.29729729729729726,0.10389610389610389,0.05333333333333333,0.07792207792207793
24,0.40243902439024387,0.2962962962962963,0.40243902439024387,0.348993288590604,0.17687074829931973,0.3221476510067114,0.6,0.3846153846153846,0.5,0.3068181818181818,0.13793103448275862,0.18181818181818185,0.24581005586592178,0.10169491525423728,0.18994413407821228,0.4814814814814815,0.33962264150943394,0.37037037037037035,0.5777777777777777,0.4772727272727273,0.5555555555555556,0.5977011494252874,0.49411764705882355,0.5747126436781609
25,0.36458333333333337,0.1473684210526316,0.20833333333333331,0.303030303030303,0.07860262008733623,0.17316017316017318,0.39252336448598135,0.1714285714285714,0.16822429906542055,0.3918918918918919,0.1095890410958904,0.21621621621621623,0.32786885245901637,0.07734806629834254,0.15300546448087432,0.33628318584070793,0.0900900900900901,0.24778761061946902,0.4144144144144144,0.1834862385321101,0.23423423423423426,0.30357142857142855,0.14545454545454548,0.23214285714285712
26,0.2647058823529412,0.08955223880597014,0.1911764705882353,0.26666666666666666,0.10169491525423728,0.19999999999999998,0.3235294117647059,0.15151515151515152,0.23529411764705882,0.3387096774193548,0.0983606557377049,0.2258064516129032,0.25,0.08045977011494253,0.1818181818181818,0.5263157894736842,0.27027027027027023,0.4473684210526315,0.4155844155844156,0.16,0.2337662337662338,0.3500000000000001,0.10256410256410256,0.22500000000000003
27,0.2982456140350877,0.08928571428571429,0.1754385964912281,0.33333333333333337,0.19480519480519481,0.24358974358974356,0.5352112676056338,0.2898550724637681,0.3380281690140845,0.41269841269841273,0.17741935483870966,0.31746031746031744,0.29761904761904767,0.13253012048192772,0.22619047619047614,0.5208333333333334,0.2978723404255319,0.3125,0.5238095238095237,0.24390243902439027,0.4047619047619047,0.2682926829268293,0.075,0.19512195121951217
28,0.44578313253012053,0.2926829268292683,0.3253012048192771,0.5401459854014599,0.32592592592592595,0.35036496350364965,0.20833333333333334,0.0425531914893617,0.10416666666666667,0.3902439024390244,0.1728395061728395,0.2560975609756098,0.3846153846153846,0.14444444444444443,0.2307692307692308,0.5773195876288659,0.29473684210526313,0.26804123711340205,0.6304347826086957,0.4444444444444444,0.5,0.3877551020408163,0.18750000000000003,0.16326530612244897
29,0.2958579881656805,0.11976047904191615,0.16568047337278105,0.1894736842105263,0.07773851590106007,0.1192982456140351,0.2641509433962264,0.07692307692307693,0.18867924528301885,0.2456140350877193,0.047337278106508875,0.15204678362573099,0.3181818181818182,0.1264367816091954,0.18181818181818182,0.4716981132075472,0.2692307692307692,0.33962264150943394,0.3047619047619048,0.09708737864077671,0.19047619047619047,0.38461538461538464,0.13725490196078433,0.19230769230769232
30,0.26666666666666666,0.12359550561797754,0.15555555555555556,0.32876712328767127,0.15277777777777776,0.1780821917808219,0.4444444444444444,0.2278481012658228,0.37037037037037035,0.2802547770700637,0.15483870967741936,0.22929936305732482,0.2810810810810811,0.14207650273224046,0.18378378378378377,0.5121951219512195,0.375,0.41463414634146345,0.5,0.25641025641025644,0.325,0.4556962025316455,0.2077922077922078,0.22784810126582275
31,0.3614457831325301,0.1951219512195122,0.27710843373493976,0.27999999999999997,0.10810810810810811,0.21333333333333335,0.588235294117647,0.3373493975903615,0.5411764705882353,0.4026845637583893,0.14965986394557823,0.2818791946308725,0.313953488372093,0.12941176470588237,0.20930232558139536,0.4117647058823529,0.22,0.23529411764705885,0.5116279069767442,0.23809523809523808,0.4418604651162791,0.46511627906976744,0.21428571428571427,0.39534883720930236
32,0.32298136645962733,0.05031446540880503,0.12422360248447203,0.3057324840764331,0.07741935483870968,0.14012738853503187,0.23255813953488375,0.04761904761904762,0.1627906976744186,0.29113924050632906,0.05128205128205128,0.1518987341772152,0.2887700534759359,0.043243243243243246,0.11764705882352941,0.3232323232323232,0.041237113402061855,0.20202020202020202,0.2857142857142857,0.06741573033707865,0.17582417582417584,0.1935483870967742,0.0,0.12903225806451613
33,0.4378698224852071,0.23952095808383236,0.2603550295857988,0.3314917127071823,0.111731843575419,0.2099447513812155,0.4466019417475729,0.27722772277227725,0.21359223300970873,0.43529411764705883,0.21428571428571425,0.2705882352941177,0.2916666666666667,0.09473684210526315,0.15625000000000003,0.3387096774193548,0.09836065573770492,0.24193548387096772,0.5048543689320388,0.17821782178217824,0.31067961165048547,0.34615384615384615,0.07843137254901962,0.19230769230769232
34,0.4096385542168675,0.1219512195121951,0.24096385542168672,0.2702702702702703,0.05479452054794521,0.16216216216216217,0.39999999999999997,0.14285714285714288,0.22000000000000003,0.30612244897959184,0.051546391752577324,0.1836734693877551,0.3248730964467005,0.05128205128205128,0.16243654822335024,0.40350877192982454,0.08928571428571429,0.2105263157894737,0.3669724770642202,0.056074766355140186,0.1834862385321101,0.36893203883495146,0.0594059405940594,0.19417475728155342
35,0.189873417721519,0.12820512820512822,0.17721518987341772,0.3037974683544304,0.21794871794871798,0.27848101265822783,0.40506329113924044,0.25974025974025977,0.35443037974683544,0.25157232704402516,0.14012738853503184,0.22641509433962265,0.26845637583892623,0.13605442176870747,0.22818791946308725,0.5161290322580645,0.3736263736263736,0.45161290322580644,0.28205128205128205,0.13157894736842105,0.2051282051282051,0.34567901234567905,0.22784810126582278,0.32098765432098764
36,0.27488151658767773,0.11483253588516748,0.15165876777251186,0.22368421052631576,0.013333333333333332,0.11842105263157894,0.360655737704918,0.16666666666666669,0.26229508196721313,0.3822222222222222,0.14349775784753363,0.24,0.20444444444444446,0.03587443946188341,0.11555555555555556,0.3448275862068965,0.1929824561403509,0.20689655172413793,0.24793388429752064,0.03361344537815126,0.1818181818181818,0.26666666666666666,0.03389830508474577,0.18333333333333332
37,0.17391304347826086,0.029411764705882356,0.10144927536231883,0.2105263157894737,0.0,0.10526315789473685,0.22222222222222224,0.02531645569620253,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.22500000000000003,0.1282051282051282,0.2,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2485207100591716,0.02395209580838323,0.1183431952662722,0.23684210526315785,0.013333333333333332,0.11842105263157893,0.2954545454545454,0.023255813953488372,0.11363636363636363,0.2517482517482517,0.014184397163120569,0.11188811188811187,0.2320441988950276,0.0446927374301676,0.13259668508287292,0.2549019607843137,0.0,0.13725490196078433,0.26666666666666666,0.022727272727272728,0.15555555555555556,0.2765957446808511,0.0,0.1276595744680851
39,0.30337078651685395,0.06818181818181818,0.19101123595505617,0.36170212765957455,0.09677419354838711,0.21276595744680854,0.30188679245283023,0.05769230769230769,0.2264150943396226,0.3018867924528302,0.06369426751592358,0.17610062893081763,0.22119815668202764,0.018604651162790697,0.12903225806451613,0.2982456140350877,0.08928571428571429,0.2456140350877193,0.29906542056074764,0.038095238095238085,0.14953271028037382,0.28571428571428564,0.03883495145631068,0.1523809523809524
40,0.36686390532544383,0.11976047904191618,0.2603550295857988,0.20967741935483872,0.03278688524590164,0.14516129032258066,0.29473684210526313,0.043010752688172046,0.2105263157894737,0.33766233766233766,0.11842105263157893,0.22077922077922077,0.28426395939086296,0.05128205128205129,0.15228426395939085,0.4102564102564103,0.10434782608695653,0.2735042735042735,0.36893203883495146,0.1188118811881188,0.31067961165048547,0.4038461538461538,0.15686274509803924,0.25
41,0.36529680365296807,0.07373271889400922,0.1735159817351598,0.44,0.21774193548387094,0.296,0.2602739726027397,0.06944444444444443,0.136986301369863,0.4153005464480874,0.11049723756906078,0.2185792349726776,0.4285714285714286,0.1440677966101695,0.19327731092436973,0.4366197183098592,0.22857142857142856,0.323943661971831,0.39416058394160586,0.17777777777777776,0.24817518248175183,0.2877697841726619,0.072992700729927,0.15827338129496404
42,0.3373493975903615,0.13414634146341464,0.2650602409638554,0.38016528925619836,0.15126050420168066,0.2809917355371901,0.225,0.07692307692307691,0.2,0.31506849315068497,0.11111111111111109,0.2054794520547945,0.2608695652173913,0.07692307692307693,0.16304347826086957,0.288659793814433,0.08421052631578947,0.20618556701030927,0.3181818181818182,0.0697674418604651,0.25,0.3333333333333333,0.09090909090909091,0.26666666666666666
43,0.38636363636363635,0.2558139534883721,0.2727272727272727,0.07909604519774012,0.0,0.06779661016949153,0.23333333333333334,0.06896551724137931,0.2,0.17518248175182483,0.02962962962962963,0.08759124087591241,0.13270142180094785,0.05741626794258374,0.07582938388625592,0.13186813186813187,0.02247191011235955,0.1098901098901099,0.25641025641025644,0.13157894736842105,0.23076923076923078,0.26315789473684215,0.10810810810810811,0.26315789473684215
44,0.4475524475524476,0.2978723404255319,0.2237762237762238,0.5333333333333332,0.3106796116504854,0.2666666666666666,0.42105263157894735,0.24324324324324326,0.3157894736842105,0.42962962962962964,0.24060150375939848,0.26666666666666666,0.38167938931297707,0.17054263565891473,0.24427480916030533,0.4835164835164836,0.29213483146067415,0.2857142857142857,0.5777777777777777,0.3636363636363637,0.3555555555555556,0.5000000000000001,0.23255813953488372,0.2272727272727273
45,0.35555555555555557,0.20224719101123598,0.25555555555555554,0.19607843137254902,0.04605263157894737,0.13725490196078433,0.11904761904761904,0.0,0.09523809523809522,0.4594594594594595,0.273972602739726,0.37837837837837834,0.2643171806167401,0.11555555555555556,0.19383259911894274,0.5517241379310345,0.40350877192982465,0.5,0.3505154639175258,0.06315789473684211,0.22680412371134018,0.26804123711340205,0.06315789473684211,0.16494845360824742
46,0.3541666666666667,0.1263157894736842,0.19791666666666669,0.3084577114427861,0.05025125628140703,0.17910447761194026,0.1941747572815534,0.039603960396039604,0.1553398058252427,0.30857142857142855,0.034682080924855495,0.1257142857142857,0.2887700534759359,0.05405405405405406,0.1818181818181818,0.33043478260869563,0.07079646017699115,0.1565217391304348,0.30088495575221236,0.0900900900900901,0.15929203539823006,0.24137931034482757,0.05263157894736842,0.15517241379310343
47,0.2096774193548387,0.049180327868852465,0.14516129032258063,0.14999999999999997,0.05128205128205128,0.125,0.17241379310344826,0.07142857142857144,0.17241379310344826,0.21428571428571427,0.10144927536231885,0.17142857142857143,0.1842105263157895,0.06666666666666667,0.15789473684210528,0.2222222222222222,0.10126582278481013,0.1728395061728395,0.19753086419753085,0.0759493670886076,0.14814814814814814,0.175,0.07692307692307691,0.125
48,0.33707865168539325,0.12500000000000003,0.20224719101123598,0.14970059880239522,0.03614457831325301,0.08982035928143713,0.2558139534883721,0.04761904761904762,0.11627906976744186,0.40277777777777773,0.22535211267605632,0.2777777777777778,0.29787234042553196,0.11827956989247312,0.14893617021276598,0.33333333333333326,0.16,0.21568627450980393,0.3181818181818182,0.06976744186046512,0.13636363636363635,0.36363636363636365,0.06976744186046512,0.18181818181818182
49,0.5573770491803278,0.32044198895027626,0.2841530054644809,0.4418604651162791,0.15294117647058822,0.19767441860465118,0.4952380952380952,0.21359223300970873,0.3428571428571428,0.3980099502487562,0.1708542713567839,0.21890547263681592,0.49504950495049505,0.18000000000000002,0.198019801980198,0.6119402985074627,0.2878787878787879,0.40298507462686567,0.4957264957264957,0.19130434782608696,0.2905982905982906,0.41818181818181815,0.16666666666666663,0.2545454545454545
50,0.5176470588235293,0.2976190476190476,0.3882352941176471,0.26851851851851855,0.11214953271028036,0.19444444444444445,0.5161290322580646,0.26373626373626374,0.38709677419354843,0.2444444444444444,0.06741573033707865,0.14444444444444446,0.2121212121212121,0.053435114503816786,0.12878787878787878,0.5423728813559322,0.20689655172413793,0.38983050847457623,0.3636363636363636,0.06185567010309278,0.22222222222222224,0.43999999999999995,0.24489795918367344,0.35999999999999993
51,0.27672955974842767,0.050955414012738856,0.1509433962264151,0.33766233766233766,0.09210526315789473,0.22077922077922077,0.23076923076923075,0.026315789473684213,0.15384615384615385,0.3741007194244604,0.1313868613138686,0.3309352517985611,0.2631578947368421,0.09574468085106383,0.2210526315789474,0.22448979591836735,0.020833333333333332,0.12244897959183673,0.2061855670103093,0.0,0.12371134020618557,0.2608695652173913,0.06666666666666667,0.15217391304347827
52,0.43349753694581283,0.2885572139303483,0.31527093596059114,0.5454545454545454,0.4,0.4696969696969697,0.3620689655172414,0.2105263157894737,0.2931034482758621,0.48717948717948717,0.22077922077922077,0.2948717948717949,0.36363636363636365,0.13761467889908258,0.19999999999999998,0.5344827586206897,0.2982456140350877,0.37931034482758624,0.5344827586206897,0.40350877192982465,0.4655172413793103,0.5641025641025641,0.41739130434782606,0.4957264957264957
53,0.24203821656050953,0.06451612903225808,0.1273885350318471,0.2439024390243902,0.04958677685950414,0.14634146341463414,0.17142857142857143,0.058252427184466014,0.1523809523809524,0.40764331210191085,0.21935483870967742,0.28025477707006374,0.34831460674157305,0.13636363636363635,0.21348314606741572,0.23762376237623764,0.14141414141414138,0.21782178217821785,0.3090909090909091,0.09259259259259259,0.23636363636363636,0.2456140350877193,0.08928571428571429,0.17543859649122806
54,0.21374045801526717,0.046511627906976744,0.15267175572519082,0.16393442622950824,0.022099447513812154,0.1092896174863388,0.27848101265822783,0.05194805194805195,0.22784810126582278,0.140625,0.04761904761904762,0.09375000000000001,0.2677165354330709,0.096,0.15748031496062992,0.1797752808988764,0.04597701149425288,0.1348314606741573,0.23529411764705882,0.048192771084337345,0.21176470588235297,0.18181818181818185,0.046511627906976744,0.13636363636363638
55,0.327683615819209,0.16,0.22598870056497175,0.2803738317757009,0.09523809523809522,0.20560747663551404,0.26966292134831465,0.06896551724137932,0.2247191011235955,0.2709677419354839,0.0915032679738562,0.14193548387096772,0.3708609271523179,0.1476510067114094,0.18543046357615894,0.3695652173913044,0.15555555555555556,0.26086956521739135,0.41379310344827586,0.16470588235294117,0.27586206896551724,0.2978723404255319,0.06521739130434782,0.19148936170212766
56,0.203125,0.06349206349206349,0.15625,0.13999999999999999,0.030303030303030304,0.08,0.20588235294117646,0.030303030303030304,0.11764705882352941,0.25641025641025644,0.10434782608695653,0.20512820512820515,0.15767634854771784,0.04184100418410042,0.11618257261410789,0.28205128205128205,0.05263157894736841,0.2051282051282051,0.26829268292682923,0.075,0.21951219512195122,0.2,0.02564102564102564,0.15
57,0.5384615384615384,0.3111111111111111,0.32967032967032966,0.36610169491525424,0.2389078498293515,0.25084745762711863,0.47619047619047616,0.30645161290322587,0.4126984126984127,0.4444444444444445,0.20118343195266272,0.2690058479532164,0.31851851851851853,0.17910447761194032,0.2222222222222222,0.5000000000000001,0.35593220338983045,0.45,0.4672897196261682,0.20952380952380953,0.35514018691588783,0.6545454545454547,0.42592592592592593,0.3090909090909091
58,0.4473684210526315,0.12389380530973451,0.20175438596491227,0.36363636363636365,0.09859154929577464,0.16783216783216787,0.4246575342465754,0.125,0.19178082191780824,0.42458100558659223,0.10169491525423728,0.1787709497206704,0.39183673469387753,0.12345679012345678,0.22040816326530613,0.46616541353383456,0.13740458015267176,0.2255639097744361,0.4626865671641791,0.10606060606060605,0.22388059701492538,0.4511278195488722,0.12213740458015267,0.2255639097744361
59,0.5359477124183007,0.3708609271523179,0.4705882352941176,0.29885057471264365,0.12790697674418605,0.22988505747126436,0.40476190476190477,0.29268292682926833,0.35714285714285715,0.44578313253012053,0.23170731707317072,0.3132530120481927,0.242914979757085,0.10612244897959183,0.20242914979757082,0.5544554455445544,0.3434343434343434,0.4950495049504951,0.5858585858585859,0.3711340206185567,0.48484848484848486,0.5625,0.29787234042553196,0.37500000000000006
60,0.4093567251461988,0.2958579881656805,0.2690058479532164,0.1863354037267081,0.05625000000000001,0.11801242236024843,0.5494505494505494,0.449438202247191,0.39560439560439564,0.25773195876288657,0.09375,0.16494845360824742,0.16727272727272727,0.04395604395604396,0.11636363636363636,0.5178571428571428,0.3818181818181818,0.37499999999999994,0.48598130841121495,0.32380952380952377,0.35514018691588783,0.3018867924528302,0.15384615384615383,0.1509433962264151
61,0.3888888888888889,0.12359550561797751,0.2111111111111111,0.17105263157894737,0.00662251655629139,0.09210526315789473,0.2666666666666666,0.022727272727272724,0.15555555555555556,0.2592592592592593,0.037500000000000006,0.16049382716049382,0.20909090909090908,0.027522935779816515,0.1272727272727273,0.39622641509433965,0.11538461538461538,0.20754716981132074,0.34693877551020413,0.0625,0.22448979591836735,0.3877551020408163,0.10416666666666667,0.2857142857142857
62,0.29885057471264365,0.1511627906976744,0.18390804597701152,0.2537313432835821,0.07575757575757576,0.16417910447761194,0.19444444444444445,0.05714285714285714,0.1111111111111111,0.3129251700680272,0.09655172413793102,0.19047619047619047,0.23350253807106597,0.0923076923076923,0.17258883248730966,0.3111111111111111,0.0909090909090909,0.2,0.29213483146067415,0.1149425287356322,0.20224719101123595,0.42696629213483145,0.2528735632183908,0.29213483146067415
63,0.33962264150943394,0.11464968152866242,0.22641509433962265,0.25157232704402516,0.050955414012738856,0.18867924528301888,0.3820224719101123,0.18390804597701152,0.35955056179775274,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,0.11320754716981132,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0
